"ID";"Name";"NumberOfPersons";"global_id";"Year";"Month";
"938";"Эмилия";"30";"62368230";"2015";"октябрь";
"939";"Елена";"28";"62368231";"2015";"октябрь";
"940";"Стефания";"28";"62368232";"2015";"октябрь";
"941";"Аделина";"27";"62368233";"2015";"октябрь";
"942";"Есения";"27";"62368234";"2015";"октябрь";
"943";"Ирина";"26";"62368235";"2015";"октябрь";
"944";"Яна";"25";"62368236";"2015";"октябрь";
"945";"Ангелина";"23";"62368237";"2015";"октябрь";
"946";"Майя";"23";"62368238";"2015";"октябрь";
"947";"Сафия";"23";"62368239";"2015";"октябрь";
"948";"Элина";"23";"62368240";"2015";"октябрь";
"949";"Ярослава";"22";"62368241";"2015";"октябрь";
"950";"Марьям";"21";"62368242";"2015";"октябрь";
"951";"Светлана";"21";"62368243";"2015";"октябрь";
"952";"Марина";"20";"62368244";"2015";"октябрь";
"953";"Николь";"20";"62368245";"2015";"октябрь";
"954";"Милена";"19";"62368246";"2015";"октябрь";
"955";"Дарина";"18";"62368247";"2015";"октябрь";
"956";"Агата";"17";"62368248";"2015";"октябрь";
"957";"Любовь";"17";"62368249";"2015";"октябрь";
"958";"Оливия";"17";"62368250";"2015";"октябрь";
"959";"Ясмина";"17";"62368251";"2015";"октябрь";
"960";"Лилия";"16";"62368252";"2015";"октябрь";
"961";"Наталья";"16";"62368254";"2015";"октябрь";
"962";"Олеся";"16";"62368255";"2015";"октябрь";
"963";"Лидия";"15";"62368256";"2015";"октябрь";
"964";"Малика";"15";"62368257";"2015";"октябрь";
"965";"Мила";"15";"62368258";"2015";"октябрь";
"966";"Алисия";"14";"62368259";"2015";"октябрь";
"967";"Антонина";"14";"62368260";"2015";"октябрь";
"968";"Карина";"14";"62368261";"2015";"октябрь";
"969";"Нина";"14";"62368262";"2015";"октябрь";
"970";"Пелагея";"14";"62368263";"2015";"октябрь";
"971";"Владислава";"13";"62368264";"2015";"октябрь";
"972";"Камила";"13";"62368265";"2015";"октябрь";
"973";"Самира";"13";"62368266";"2015";"октябрь";
"974";"Фатима";"13";"62368267";"2015";"октябрь";
"975";"Марьяна";"12";"62368268";"2015";"октябрь";
"976";"Ника";"12";"62368269";"2015";"октябрь";
"977";"Агния";"11";"62368270";"2015";"октябрь";
"978";"Евдокия";"11";"62368271";"2015";"октябрь";
"979";"Марта";"11";"62368272";"2015";"октябрь";
"980";"Тамара";"11";"62368273";"2015";"октябрь";
"981";"Аглая";"10";"62368274";"2015";"октябрь";
"982";"Ариана";"10";"62368275";"2015";"октябрь";
"983";"Камилла";"10";"62368276";"2015";"октябрь";
"984";"Мадина";"10";"62368277";"2015";"октябрь";
"985";"Мия";"10";"62368278";"2015";"октябрь";
"986";"Серафима";"10";"62368279";"2015";"октябрь";
"987";"Эвелина";"10";"62368280";"2015";"октябрь";
"988";"Евангелина";"9";"62368281";"2015";"октябрь";
"989";"Амелия";"8";"62368283";"2015";"октябрь";
"990";"Альбина";"8";"62368284";"2015";"октябрь";
"991";"Аврора";"8";"62368285";"2015";"октябрь";
"992";"Алия";"8";"62368286";"2015";"октябрь";
"993";"Анфиса";"8";"62368288";"2015";"октябрь";
"994";"Виолетта";"8";"62368289";"2015";"октябрь";
"995";"Зоя";"8";"62368290";"2015";"октябрь";
"996";"Лейла";"8";"62368291";"2015";"октябрь";
"997";"Станислава";"8";"62368292";"2015";"октябрь";
"998";"Алеся";"7";"62368293";"2015";"октябрь";
"999";"Амалия";"7";"62368294";"2015";"октябрь";
"1000";"Анисия";"7";"62368295";"2015";"октябрь";
"ID";"Name";"NumberOfPersons";"global_id";"Year";"Month";
"1001";"Мария";"241";"62368297";"2015";"ноябрь";
"1002";"Анна";"229";"62368298";"2015";"ноябрь";
"1003";"Анастасия";"215";"62368299";"2015";"ноябрь";
"1004";"Елизавета";"214";"62368300";"2015";"ноябрь";
"1005";"София";"211";"62368301";"2015";"ноябрь";
"1006";"Виктория";"206";"62368302";"2015";"ноябрь";
"1007";"Полина";"187";"62368303";"2015";"ноябрь";
"1008";"Алиса";"171";"62368304";"2015";"ноябрь";
"1009";"Дарья";"160";"62368305";"2015";"ноябрь";
"1010";"Екатерина";"160";"62368306";"2015";"ноябрь";
"1011";"Александра";"146";"62368307";"2015";"ноябрь";
"1012";"Варвара";"140";"62368308";"2015";"ноябрь";
"1013";"Арина";"133";"62368309";"2015";"ноябрь";
"1014";"Ева";"111";"62368310";"2015";"ноябрь";
"1015";"Вероника";"107";"62368311";"2015";"ноябрь";
"1016";"Валерия";"103";"62368312";"2015";"ноябрь";
"1017";"Василиса";"102";"62368313";"2015";"ноябрь";
"1018";"Ксения";"101";"62368314";"2015";"ноябрь";
"1019";"Софья";"96";"62368315";"2015";"ноябрь";
"1020";"Милана";"86";"62368316";"2015";"ноябрь";
"1021";"Ульяна";"76";"62368317";"2015";"ноябрь";
"1022";"Таисия";"68";"62368318";"2015";"ноябрь";
"1023";"Кира";"64";"62368319";"2015";"ноябрь";
"1024";"Вера";"63";"62368320";"2015";"ноябрь";
"1025";"Маргарита";"61";"62368321";"2015";"ноябрь";
"1026";"Алёна";"53";"62368322";"2015";"ноябрь";
"1027";"Алина";"52";"62368323";"2015";"ноябрь";
"1028";"Кристина";"46";"62368324";"2015";"ноябрь";
"1029";"Злата";"45";"62368325";"2015";"ноябрь";
"1030";"Ольга";"44";"62368326";"2015";"ноябрь";
"1031";"Мирослава";"42";"62368327";"2015";"ноябрь";
"1032";"Амина";"40";"62368328";"2015";"ноябрь";
"1033";"Диана";"39";"62368329";"2015";"ноябрь";
"1034";"Ирина";"32";"62368330";"2015";"ноябрь";
"1035";"Юлия";"32";"62368331";"2015";"ноябрь";
"1036";"Стефания";"31";"62368332";"2015";"ноябрь";
"1037";"Марина";"27";"62368333";"2015";"ноябрь";
"1038";"Татьяна";"27";"62368334";"2015";"ноябрь";
"1039";"Ярослава";"25";"62368335";"2015";"ноябрь";
"1040";"Елена";"24";"62368336";"2015";"ноябрь";
"1041";"Евгения";"22";"62368337";"2015";"ноябрь";
"1042";"Марьям";"22";"62368338";"2015";"ноябрь";
"1043";"Надежда";"22";"62368339";"2015";"ноябрь";
"1044";"Элина";"22";"62368340";"2015";"ноябрь";
"1045";"Есения";"21";"62368341";"2015";"ноябрь";
"1046";"Ангелина";"20";"62368343";"2015";"ноябрь";
"1047";"Агата";"19";"62368344";"2015";"ноябрь";
"1048";"Нина";"19";"62368345";"2015";"ноябрь";
"1049";"Сафия";"19";"62368346";"2015";"ноябрь";
"1050";"Светлана";"19";"62368347";"2015";"ноябрь";
"1051";"Аделина";"18";"62368349";"2015";"ноябрь";
"1052";"Николь";"18";"62368350";"2015";"ноябрь";
"1053";"Эмилия";"17";"62368351";"2015";"ноябрь";
"1054";"Яна";"16";"62368352";"2015";"ноябрь";
"1055";"Агния";"15";"62368354";"2015";"ноябрь";
"1056";"Карина";"15";"62368355";"2015";"ноябрь";
"1057";"Ника";"15";"62368356";"2015";"ноябрь";
"1058";"Лилия";"14";"62368357";"2015";"ноябрь";
"1059";"Амира";"13";"62368359";"2015";"ноябрь";
"1060";"Лидия";"13";"62368360";"2015";"ноябрь";
"1061";"Любовь";"13";"62368361";"2015";"ноябрь";
"1062";"Майя";"13";"62368362";"2015";"ноябрь";
"1063";"Милена";"13";"62368363";"2015";"ноябрь";
"1064";"Ясмина";"13";"62368364";"2015";"ноябрь";
"1065";"Амелия";"12";"62368365";"2015";"ноябрь";
"1066";"Антонина";"12";"62368366";"2015";"ноябрь";
"1067";"Зоя";"11";"62368367";"2015";"ноябрь";
"1068";"Мадина";"11";"62368368";"2015";"ноябрь";
"1069";"Малика";"11";"62368369";"2015";"ноябрь";
"1070";"Оливия";"11";"62368370";"2015";"ноябрь";
"1071";"Фатима";"11";"62368371";"2015";"ноябрь";
"1072";"Ариана";"10";"62368372";"2015";"ноябрь";
"1073";"Алия";"10";"62368373";"2015";"ноябрь";
"1074";"Дарина";"10";"62368374";"2015";"ноябрь";
"1075";"Олеся";"10";"62368375";"2015";"ноябрь";
"1076";"Валентина";"9";"62368376";"2015";"ноябрь";
"1077";"Камилла";"9";"62368377";"2015";"ноябрь";
"1078";"Наталья";"9";"62368378";"2015";"ноябрь";
"1079";"Амалия";"8";"62368379";"2015";"ноябрь";
"1080";"Виолетта";"8";"62368381";"2015";"ноябрь";
"1081";"Евдокия";"8";"62368382";"2015";"ноябрь";
"1082";"Мира";"8";"62368383";"2015";"ноябрь";
"1083";"Пелагея";"8";"62368384";"2015";"ноябрь";
"1084";"Сабина";"8";"62368385";"2015";"ноябрь";
"1085";"Тамара";"8";"62368386";"2015";"ноябрь";
"1086";"Анфиса";"7";"62368387";"2015";"ноябрь";
"1087";"Аиша";"7";"62368388";"2015";"ноябрь";
"1088";"Дана";"7";"62368389";"2015";"ноябрь";
"1089";"Лейла";"7";"62368390";"2015";"ноябрь";
"1090";"Луиза";"7";"62368391";"2015";"ноябрь";
"1091";"Марианна";"7";"62368392";"2015";"ноябрь";
"1092";"Мия";"7";"62368393";"2015";"ноябрь";
"1093";"Нелли";"7";"62368394";"2015";"ноябрь";
"1094";"Самира";"7";"62368395";"2015";"ноябрь";
"1095";"Айлин";"6";"62368396";"2015";"ноябрь";
"1096";"Алсу";"6";"62368397";"2015";"ноябрь";
"1097";"Алеся";"6";"62368398";"2015";"ноябрь";
"1098";"Жасмин";"6";"62368399";"2015";"ноябрь";
"1099";"Лиана";"6";"62368400";"2015";"ноябрь";
"1100";"Мила";"6";"62368401";"2015";"ноябрь";
"1101";"Мария";"257";"64210905";"2015";"декабрь";
"1102";"Анна";"237";"64212052";"2015";"декабрь";
"1103";"София";"222";"64212087";"2015";"декабрь";
"1104";"Виктория";"218";"64212108";"2015";"декабрь";
"1105";"Анастасия";"209";"64212560";"2015";"декабрь";
"1106";"Варвара";"209";"64212589";"2015";"декабрь";
"1107";"Екатерина";"199";"64212663";"2015";"декабрь";
"1108";"Елизавета";"191";"64212691";"2015";"декабрь";
"1109";"Полина";"190";"64213389";"2015";"декабрь";
"1110";"Александра";"174";"64213425";"2015";"декабрь";
"1111";"Алиса";"171";"64213620";"2015";"декабрь";
"1112";"Дарья";"160";"64213652";"2015";"декабрь";
"1113";"Ксения";"124";"64213706";"2015";"декабрь";
"1114";"Софья";"124";"64213749";"2015";"декабрь";
"1115";"Валерия";"123";"64213815";"2015";"декабрь";
"1116";"Вероника";"114";"64213852";"2015";"декабрь";
"1117";"Арина";"113";"64214324";"2015";"декабрь";
"1118";"Ева";"111";"64214495";"2015";"декабрь";
"1119";"Василиса";"102";"64214516";"2015";"декабрь";
"1120";"Милана";"100";"64214628";"2015";"декабрь";
"1121";"Ульяна";"96";"64214677";"2015";"декабрь";
"1122";"Кира";"84";"64214692";"2015";"декабрь";
"1123";"Вера";"73";"64214776";"2015";"декабрь";
"1124";"Маргарита";"65";"64214831";"2015";"декабрь";
"1125";"Кристина";"56";"64214975";"2015";"декабрь";
"1126";"Таисия";"54";"64215297";"2015";"декабрь";
"1127";"Алёна";"52";"64215312";"2015";"декабрь";
"1128";"Ольга";"50";"64215337";"2015";"декабрь";
"1129";"Алина";"48";"64215363";"2015";"декабрь";
"1130";"Ангелина";"46";"64215370";"2015";"декабрь";
"1131";"Амина";"45";"64215387";"2015";"декабрь";
"1132";"Яна";"39";"64215408";"2015";"декабрь";
"1133";"Диана";"37";"64215424";"2015";"декабрь";
"1134";"Мирослава";"37";"64215433";"2015";"декабрь";
"1135";"Стефания";"36";"64215453";"2015";"декабрь";
"1136";"Юлия";"36";"64215469";"2015";"декабрь";
"1137";"Татьяна";"32";"64218237";"2015";"декабрь";
"1138";"Есения";"31";"64218249";"2015";"декабрь";
"1139";"Злата";"31";"64218265";"2015";"декабрь";
"1140";"Эмилия";"30";"64218280";"2015";"декабрь";
"1141";"Аделина";"27";"64218301";"2015";"декабрь";
"1142";"Элина";"27";"64218327";"2015";"декабрь";
"1143";"Марьям";"26";"64218358";"2015";"декабрь";
"1144";"Ярослава";"26";"64218378";"2015";"декабрь";
"1145";"Евгения";"25";"64218400";"2015";"декабрь";
"1146";"Николь";"25";"64218427";"2015";"декабрь";
"1147";"Марина";"24";"64218467";"2015";"декабрь";
"1148";"Ника";"24";"64218555";"2015";"декабрь";
"1149";"Милена";"20";"64218574";"2015";"декабрь";
"1150";"Надежда";"20";"64218595";"2015";"декабрь";
"1151";"Майя";"19";"64218604";"2015";"декабрь";
"1152";"Агата";"18";"64218622";"2015";"декабрь";
"1153";"Дарина";"18";"64218641";"2015";"декабрь";
"1154";"Сафия";"18";"64218655";"2015";"декабрь";
"1155";"Елена";"17";"64218665";"2015";"декабрь";
"1156";"Ясмина";"17";"64218681";"2015";"декабрь";
"1157";"Ирина";"16";"64218701";"2015";"декабрь";
"1158";"Олеся";"16";"64218727";"2015";"декабрь";
"1159";"Светлана";"16";"64218750";"2015";"декабрь";
"1160";"Серафима";"16";"64218762";"2015";"декабрь";
"1161";"Карина";"15";"64218781";"2015";"декабрь";
"1162";"Любовь";"15";"64218802";"2015";"декабрь";
"1163";"Оливия";"14";"64218811";"2015";"декабрь";
"1164";"Лилия";"13";"64218824";"2015";"декабрь";
"1165";"Нина";"13";"64218839";"2015";"декабрь";
"1166";"Амелия";"12";"64218860";"2015";"декабрь";
"1167";"Антонина";"12";"64218879";"2015";"декабрь";
"1168";"Малика";"12";"64218898";"2015";"декабрь";
"1169";"Марта";"12";"64218924";"2015";"декабрь";
"1170";"Марьяна";"12";"64218932";"2015";"декабрь";
"1171";"Мила";"12";"64218952";"2015";"декабрь";
"1172";"Амира";"11";"64218976";"2015";"декабрь";
"1173";"Агния";"11";"64218989";"2015";"декабрь";
"1174";"Ариана";"11";"64219005";"2015";"декабрь";
"1175";"Валентина";"11";"64219021";"2015";"декабрь";
"1176";"Василина";"10";"64219092";"2015";"декабрь";
"1177";"Камила";"10";"64219110";"2015";"декабрь";
"1178";"Каролина";"10";"64219123";"2015";"декабрь";
"1179";"Лидия";"10";"64219143";"2015";"декабрь";
"1180";"Эвелина";"10";"64219155";"2015";"декабрь";
"1181";"Алия";"9";"64219184";"2015";"декабрь";
"1182";"Адель";"9";"64219195";"2015";"декабрь";
"1183";"Владислава";"9";"64219216";"2015";"декабрь";
"1184";"Зоя";"9";"64219238";"2015";"декабрь";
"1185";"Камилла";"9";"64219254";"2015";"декабрь";
"1186";"Людмила";"9";"64219264";"2015";"декабрь";
"1187";"Наталья";"9";"64219401";"2015";"декабрь";
"1188";"Самира";"9";"64219411";"2015";"декабрь";
"1189";"Фатима";"9";"64219425";"2015";"декабрь";
"1190";"Аиша";"8";"64219441";"2015";"декабрь";
"1191";"Виолетта";"8";"64219457";"2015";"декабрь";
"1192";"Милослава";"8";"64219498";"2015";"декабрь";
"1193";"Нелли";"8";"64219516";"2015";"декабрь";
"1194";"Сабина";"8";"64219527";"2015";"декабрь";
"1195";"Анисия";"7";"64219540";"2015";"декабрь";
"1196";"Аниса";"7";"64219561";"2015";"декабрь";
"1197";"Аглая";"7";"64219577";"2015";"декабрь";
"1198";"Алсу";"7";"64219589";"2015";"декабрь";
"1199";"Мадина";"7";"64219601";"2015";"декабрь";
"1200";"Марианна";"7";"64219617";"2015";"декабрь";
"1201";"Мария";"248";"64513388";"2016";"январь";
"1202";"София";"210";"64513391";"2016";"январь";
"1203";"Анастасия";"201";"64513392";"2016";"январь";
"1204";"Полина";"188";"64513393";"2016";"январь";
"1205";"Варвара";"166";"64513398";"2016";"январь";
"1206";"Алиса";"165";"64522518";"2016";"январь";
"1207";"Анна";"163";"64522602";"2016";"январь";
"1208";"Александра";"161";"64522658";"2016";"январь";
"1209";"Виктория";"158";"64522708";"2016";"январь";
"1210";"Ксения";"156";"64522755";"2016";"январь";
"1211";"Елизавета";"148";"64522812";"2016";"январь";
"1212";"Дарья";"141";"64523348";"2016";"январь";
"1213";"Екатерина";"136";"64533469";"2016";"январь";
"1214";"Арина";"135";"64534070";"2016";"январь";
"1215";"Софья";"121";"64534071";"2016";"январь";
"1216";"Василиса";"112";"64534072";"2016";"январь";
"1217";"Милана";"99";"64534073";"2016";"январь";
"1218";"Вероника";"87";"64534074";"2016";"январь";
"1219";"Валерия";"84";"64534075";"2016";"январь";
"1220";"Ева";"78";"64534076";"2016";"январь";
"1221";"Ульяна";"74";"64534077";"2016";"январь";
"1222";"Кира";"71";"64534078";"2016";"январь";
"1223";"Вера";"61";"64534079";"2016";"январь";
"1224";"Татьяна";"53";"64534080";"2016";"январь";
"1225";"Таисия";"52";"64534081";"2016";"январь";
"1226";"Маргарита";"51";"64534082";"2016";"январь";
"1227";"Алёна";"47";"64534083";"2016";"январь";
"1228";"Юлия";"46";"64534084";"2016";"январь";
"1229";"Кристина";"45";"64534485";"2016";"январь";
"1230";"Алина";"42";"64534886";"2016";"январь";
"1231";"Диана";"42";"64534887";"2016";"январь";
"1232";"Амина";"37";"64534888";"2016";"январь";
"1233";"Мирослава";"37";"64534889";"2016";"январь";
"1234";"Ольга";"37";"64535458";"2016";"январь";
"1235";"Ангелина";"35";"64535500";"2016";"январь";
"1236";"Евгения";"30";"64535815";"2016";"январь";
"1237";"Стефания";"27";"64535857";"2016";"январь";
"1238";"Яна";"26";"64535901";"2016";"январь";
"1239";"Есения";"25";"64535972";"2016";"январь";
"1240";"Злата";"25";"64536013";"2016";"январь";
"1241";"Елена";"24";"64536060";"2016";"январь";
"1242";"Ирина";"23";"64536100";"2016";"январь";
"1243";"Аделина";"22";"64536148";"2016";"январь";
"1244";"Агата";"21";"64536656";"2016";"январь";
"1245";"Эмилия";"20";"64536734";"2016";"январь";
"1246";"Николь";"19";"64536780";"2016";"январь";
"1247";"Элина";"19";"64536869";"2016";"январь";
"1248";"Майя";"18";"64536910";"2016";"январь";
"1249";"Надежда";"18";"64537053";"2016";"январь";
"1250";"Марина";"17";"64537099";"2016";"январь";
"1251";"Сафия";"17";"64537109";"2016";"январь";
"1252";"Дарина";"16";"64537111";"2016";"январь";
"1253";"Ярослава";"16";"64537162";"2016";"январь";
"1254";"Агния";"15";"64540926";"2016";"январь";
"1255";"Нина";"15";"64540927";"2016";"январь";
"1256";"Айлин";"14";"64540928";"2016";"январь";
"1257";"Зоя";"14";"64540929";"2016";"январь";
"1258";"Серафима";"14";"64540930";"2016";"январь";
"1259";"Ясмина";"14";"64540931";"2016";"январь";
"1260";"Лидия";"13";"64540932";"2016";"январь";
"1261";"Аиша";"12";"64540933";"2016";"январь";
"1262";"Лилия";"12";"64540934";"2016";"январь";
"1263";"Марианна";"12";"64540961";"2016";"январь";
"1264";"Милена";"12";"64541542";"2016";"январь";
"1265";"Ника";"12";"64541543";"2016";"январь";
"1266";"Раяна";"12";"64541544";"2016";"январь";
"1267";"Светлана";"12";"64541545";"2016";"январь";
"1268";"Антонина";"11";"64541546";"2016";"январь";
"1269";"Камилла";"11";"64541547";"2016";"январь";
"1270";"Сабина";"11";"64541548";"2016";"январь";
"1271";"Самира";"11";"64541549";"2016";"январь";
"1272";"Аглая";"10";"64541550";"2016";"январь";
"1273";"Ариана";"10";"64541551";"2016";"январь";
"1274";"Наталья";"10";"64541552";"2016";"январь";
"1275";"Оливия";"10";"64541553";"2016";"январь";
"1276";"Алия";"9";"64541554";"2016";"январь";
"1277";"Алисия";"9";"64541555";"2016";"январь";
"1278";"Аниса";"9";"64541556";"2016";"январь";
"1279";"Виолетта";"9";"64541557";"2016";"январь";
"1280";"Камила";"9";"64541558";"2016";"январь";
"1281";"Лейла";"9";"64541767";"2016";"январь";
"1282";"Любовь";"9";"64541823";"2016";"январь";
"1283";"Малика";"9";"64542291";"2016";"январь";
"1284";"Марьям";"9";"64542331";"2016";"январь";
"1285";"Тамара";"9";"64542368";"2016";"январь";
"1286";"Альбина";"8";"64542409";"2016";"январь";
"1287";"Евдокия";"8";"64542457";"2016";"январь";
"1288";"Мила";"8";"64542505";"2016";"январь";
"1289";"Амалия";"7";"64542546";"2016";"январь";
"1290";"Анфиса";"7";"64542588";"2016";"январь";
"1291";"Асия";"7";"64542626";"2016";"январь";
"1292";"Карина";"7";"64542689";"2016";"январь";
"1293";"Олеся";"7";"64542737";"2016";"январь";
"1294";"Фатима";"7";"64542772";"2016";"январь";
"1295";"Анисия";"6";"64542773";"2016";"январь";
"1296";"Аяна";"6";"64542774";"2016";"январь";
"1297";"Жасмина";"6";"64542775";"2016";"январь";
"1298";"Каролина";"6";"64542776";"2016";"январь";
"1299";"Лиана";"6";"64542777";"2016";"январь";
"1300";"Мадина";"6";"64542778";"2016";"январь";
"1301";"Мария";"284";"140203075";"2016";"февраль";
"1302";"Анна";"242";"140203246";"2016";"февраль";
"1303";"София";"224";"140203380";"2016";"февраль";
"1304";"Анастасия";"202";"140203556";"2016";"февраль";
"1305";"Полина";"199";"140203688";"2016";"февраль";
"1306";"Виктория";"187";"140203817";"2016";"февраль";
"1307";"Ксения";"180";"140204039";"2016";"февраль";
"1308";"Елизавета";"163";"140204194";"2016";"февраль";
"1309";"Алиса";"160";"140204359";"2016";"февраль";
"1310";"Александра";"157";"140204535";"2016";"февраль";
"1311";"Варвара";"153";"323282879";"2016";"февраль";
"1312";"Екатерина";"148";"323282898";"2016";"февраль";
"1313";"Арина";"140";"323282904";"2016";"февраль";
"1314";"Дарья";"139";"323282911";"2016";"февраль";
"1315";"Василиса";"125";"323282924";"2016";"февраль";
"1316";"Софья";"114";"323282928";"2016";"февраль";
"1317";"Ева";"103";"323282929";"2016";"февраль";
"1318";"Вероника";"92";"323282930";"2016";"февраль";
"1319";"Маргарита";"80";"323282932";"2016";"февраль";
"1320";"Валерия";"73";"323282937";"2016";"февраль";
"1321";"Милана";"65";"323282941";"2016";"февраль";
"1322";"Кира";"64";"323282946";"2016";"февраль";
"1323";"Ульяна";"60";"323282949";"2016";"февраль";
"1324";"Вера";"57";"323282950";"2016";"февраль";
"1325";"Ольга";"50";"323282974";"2016";"февраль";
"1326";"Татьяна";"46";"323282976";"2016";"февраль";
"1327";"Алина";"45";"323282980";"2016";"февраль";
"1328";"Евгения";"43";"323282981";"2016";"февраль";
"1329";"Кристина";"43";"323282985";"2016";"февраль";
"1330";"Мирослава";"39";"323282992";"2016";"февраль";
"1331";"Амина";"38";"323282997";"2016";"февраль";
"1332";"Таисия";"36";"323283002";"2016";"февраль";
"1333";"Алёна";"35";"323283003";"2016";"февраль";
"1334";"Ирина";"33";"323283008";"2016";"февраль";
"1335";"Эмилия";"33";"323283015";"2016";"февраль";
"1336";"Юлия";"32";"323283019";"2016";"февраль";
"1337";"Диана";"31";"323283024";"2016";"февраль";
"1338";"Майя";"31";"323283028";"2016";"февраль";
"1339";"Аделина";"30";"323283030";"2016";"февраль";
"1340";"Ангелина";"29";"323283031";"2016";"февраль";
"1341";"Злата";"28";"323283032";"2016";"февраль";
"1342";"Ника";"27";"323283033";"2016";"февраль";
"1343";"Стефания";"27";"323283034";"2016";"февраль";
"1344";"Есения";"26";"323283035";"2016";"февраль";
"1345";"Марьям";"26";"323283036";"2016";"февраль";
"1346";"Элина";"25";"323283037";"2016";"февраль";
"1347";"Яна";"25";"323283040";"2016";"февраль";
"1348";"Агата";"24";"323283044";"2016";"февраль";
"1349";"Надежда";"24";"323283058";"2016";"февраль";
"1350";"Ясмина";"24";"323283065";"2016";"февраль";
"1351";"Николь";"20";"323283071";"2016";"февраль";
"1352";"Нина";"19";"323283072";"2016";"февраль";
"1353";"Ярослава";"19";"323283073";"2016";"февраль";
"1354";"Агния";"18";"323283074";"2016";"февраль";
"1355";"Антонина";"17";"323283075";"2016";"февраль";
"1356";"Сафия";"16";"323283077";"2016";"февраль";
"1357";"Самира";"15";"323283078";"2016";"февраль";
"1358";"Светлана";"15";"323283079";"2016";"февраль";
"1359";"Елена";"14";"323283080";"2016";"февраль";
"1360";"Мадина";"13";"323283081";"2016";"февраль";
"1361";"Милена";"13";"323283082";"2016";"февраль";
"1362";"Олеся";"13";"323283084";"2016";"февраль";
"1363";"Амелия";"12";"323283085";"2016";"февраль";
"1364";"Дарина";"12";"323283086";"2016";"февраль";
"1365";"Карина";"12";"323283087";"2016";"февраль";
"1366";"Аиша";"11";"323283091";"2016";"февраль";
"1367";"Алия";"11";"323283101";"2016";"февраль";
"1368";"Каролина";"11";"323283116";"2016";"февраль";
"1369";"Марьяна";"11";"323283123";"2016";"февраль";
"1370";"Тамара";"11";"323283124";"2016";"февраль";
"1371";"Фатима";"11";"323283169";"2016";"февраль";
"1372";"Валентина";"10";"323283179";"2016";"февраль";
"1373";"Зоя";"10";"323283190";"2016";"февраль";
"1374";"Камилла";"10";"323283199";"2016";"февраль";
"1375";"Лидия";"10";"323283206";"2016";"февраль";
"1376";"Лилия";"10";"323283217";"2016";"февраль";
"1377";"Эвелина";"10";"323283231";"2016";"февраль";
"1378";"Амира";"9";"323283232";"2016";"февраль";
"1379";"Амалия";"9";"323283250";"2016";"февраль";
"1380";"Любовь";"9";"323283261";"2016";"февраль";
"1381";"Марина";"9";"323283265";"2016";"февраль";
"1382";"Мила";"9";"323283280";"2016";"февраль";
"1383";"Оливия";"9";"323283288";"2016";"февраль";
"1384";"Анжелика";"8";"323283295";"2016";"февраль";
"1385";"Айлин";"8";"323283304";"2016";"февраль";
"1386";"Владислава";"8";"323283315";"2016";"февраль";
"1387";"Камила";"8";"323283326";"2016";"февраль";
"1388";"Марианна";"8";"323283338";"2016";"февраль";
"1389";"Марта";"8";"323283345";"2016";"февраль";
"1390";"Мелисса";"8";"323283349";"2016";"февраль";
"1391";"Мия";"8";"323283358";"2016";"февраль";
"1392";"Альбина";"7";"323283370";"2016";"февраль";
"1393";"Евангелина";"7";"323283377";"2016";"февраль";
"1394";"Евдокия";"7";"323283378";"2016";"февраль";
"1395";"Мелания";"7";"323283379";"2016";"февраль";
"1396";"Эмма";"7";"323283380";"2016";"февраль";
"1397";"Арууке";"6";"323283389";"2016";"февраль";
"1398";"Анисия";"6";"323283397";"2016";"февраль";
"1399";"Аида";"6";"323283398";"2016";"февраль";
"1400";"Василина";"6";"323283399";"2016";"февраль";
"1401";"Мария";"242";"168308377";"2016";"март";
"1402";"София";"237";"168308379";"2016";"март";
"1403";"Виктория";"234";"168308381";"2016";"март";
"1404";"Анастасия";"227";"168308382";"2016";"март";
"1405";"Анна";"224";"168308384";"2016";"март";
"1406";"Полина";"201";"168308385";"2016";"март";
"1407";"Дарья";"195";"168308387";"2016";"март";
"1408";"Алиса";"193";"168308392";"2016";"март";
"1409";"Александра";"173";"168308396";"2016";"март";
"1410";"Варвара";"168";"168308399";"2016";"март";
"1411";"Екатерина";"168";"282201000";"2016";"март";
"1412";"Елизавета";"158";"284372050";"2016";"март";
"1413";"Ксения";"149";"284372051";"2016";"март";
"1414";"Арина";"142";"284372052";"2016";"март";
"1415";"Василиса";"134";"284372053";"2016";"март";
"1416";"Вероника";"111";"284372058";"2016";"март";
"1417";"Валерия";"104";"284372062";"2016";"март";
"1418";"Ева";"101";"284372064";"2016";"март";
"1419";"Софья";"98";"284372068";"2016";"март";
"1420";"Милана";"92";"284372069";"2016";"март";
"1421";"Кира";"91";"284372070";"2016";"март";
"1422";"Ульяна";"79";"284372072";"2016";"март";
"1423";"Вера";"60";"284372080";"2016";"март";
"1424";"Маргарита";"60";"284372081";"2016";"март";
"1425";"Алина";"55";"284372084";"2016";"март";
"1426";"Кристина";"53";"284372090";"2016";"март";
"1427";"Мирослава";"51";"284372092";"2016";"март";
"1428";"Таисия";"51";"284372094";"2016";"март";
"1429";"Алёна";"48";"284372096";"2016";"март";
"1430";"Диана";"48";"284372098";"2016";"март";
"1431";"Ольга";"48";"284372101";"2016";"март";
"1432";"Амина";"46";"284372103";"2016";"март";
"1433";"Юлия";"41";"284372107";"2016";"март";
